order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00259,259,287,CUST_0287,5/3/2023,,PROD_128,80,9,2,131.52,164.17,370.85,643.74,13.83,24.72,0.00,returned,pending,credit_card,6356 Main St,,
ORD_00260,260,431,CUST_0431,,2023-05-02T12:38:00.000Z,PROD_051,173,9,1,317.98,180.30,550.34,560.21,18.04,27.87,0.00,delivered,SHIPPED,cash,6285 Main St,,TRK892947
ORD_00261,261,127,CUST_0127,2023-03-17,2023-07-16T21:03:00.000Z,PROD_070,83,5,5,262.36,325.45,304.86,243.76,24.65,28.30,1.20,returned,processing,debit_card,7424 Main St,,
ORD_00262,262,49,CUST_0049,12/10/2023,2023-12-18T14:57:00.000Z,PROD_156,122,4,4,473.29,257.54,980.89,341.36,21.79,50.17,0.00,delivered,returned,bank_transfer,2695 Oak Ave,,TRK992339
ORD_00263,263,310,CUST_0310,3/10/2023,2023-02-16T16:12:00.000Z,PROD_058,132,2,2,435.21,24.46,544.71,513.45,20.37,42.93,0.00,delivered,processing,cash,7778 Oak Ave,,TRK109416
ORD_00264,264,208,CUST_0208,2/5/2023,2023-08-23T18:05:00.000Z,PROD_147,125,6,3,48.54,95.80,596.29,507.15,0.00,14.98,0.00,processing,delivered,debit_card,2234 Pine Rd,,TRK591596
ORD_00265,265,137,CUST_0137,2023-10-23,2023-04-11T08:11:00.000Z,PROD_090,197,1,2,411.30,311.29,185.70,345.26,14.67,20.46,0.00,CANCELLED,delivered,paypal,6635 Pine Rd,,
ORD_00266,266,196,CUST_0196,2023-04-12,2023-04-20T14:55:00.000Z,PROD_019,98,4,2,209.04,284.93,131.28,222.21,19.26,8.20,0.00,pending,delivered,paypal,8774 Main St,Special delivery instructions,TRK554185
ORD_00267,267,257,CUST_0257,1/23/2023,2023-04-18T02:43:00.000Z,PROD_163,95,2,2,87.09,213.46,490.12,592.96,19.66,25.37,0.00,SHIPPED,pending,debit_card,8112 Oak Ave,,TRK111927
ORD_00268,268,120,CUST_0120,10/17/2023,,PROD_004,174,2,1,237.56,311.56,235.16,103.30,23.60,21.84,0.00,processing,,paypal,8986 Pine Rd,,TRK993232
ORD_00269,269,350,CUST_0350,11/15/2023,2023-04-28T15:56:00.000Z,PROD_126,193,10,4,283.02,15.20,351.87,199.82,22.61,41.62,0.00,delivered,returned,paypal,9042 Pine Rd,,TRK973167
ORD_00270,270,293,CUST_0293,2023-01-25,2023-04-06T02:48:00.000Z,PROD_093,101,10,1,130.72,148.91,333.61,340.91,12.53,48.20,0.00,pending,processing,paypal,216 Main St,,TRK676174
ORD_00271,271,450,CUST_0450,5/16/2023,2023-11-26T06:08:00.000Z,PROD_071,136,5,1,93.38,345.83,510.61,491.34,15.41,41.71,0.00,,delivered,cash,7051 Oak Ave,,TRK996716
ORD_00272,272,11,CUST_0011,2023-12-11,,PROD_156,72,10,4,444.28,412.98,155.56,551.04,16.54,21.90,0.00,processing,processing,bank_transfer,3722 Main St,,TRK880364
ORD_00273,273,275,CUST_0275,1/23/2023,2023-03-04T01:27:00.000Z,PROD_182,125,3,5,487.74,61.03,293.20,451.99,21.82,18.55,0.00,returned,CANCELLED,cash,4074 Oak Ave,,TRK359055
ORD_00274,274,33,CUST_0033,2023-09-18,2023-12-23T08:32:00.000Z,PROD_149,156,1,4,421.41,367.22,448.89,767.89,17.33,33.04,31.67,delivered,CANCELLED,bank_transfer,2154 Oak Ave,,TRK637123
ORD_00275,275,373,CUST_0373,3/25/2023,,PROD_024,187,2,1,405.81,285.67,388.00,147.74,20.04,39.43,0.00,returned,pending,bank_transfer,9017 Main St,,TRK447807
ORD_00276,276,66,CUST_0066,2023-02-08,,PROD_098,176,7,2,124.06,309.86,515.75,200.16,7.13,46.58,0.00,pending,returned,bank_transfer,8807 Pine Rd,,
ORD_00277,277,354,CUST_0354,9/2/2023,2023-09-01T15:39:00.000Z,PROD_015,165,2,5,399.23,235.62,889.36,820.14,21.46,25.43,0.00,returned,CANCELLED,debit_card,6897 Main St,,TRK704618
ORD_00278,278,187,CUST_0187,,,PROD_147,102,6,1,105.42,252.03,603.32,596.59,12.39,2.33,0.00,processing,SHIPPED,paypal,9623 Main St,,TRK146634
ORD_00279,279,3,CUST_0003,2023-03-01,2023-08-04T21:08:00.000Z,PROD_092,27,10,2,78.39,31.07,632.22,468.32,23.10,33.80,0.00,returned,,cash,1236 Pine Rd,,TRK588218
ORD_00280,280,320,CUST_0320,12/17/2023,2023-05-22T16:03:00.000Z,PROD_044,13,4,1,191.74,19.60,654.82,96.05,0.00,49.64,0.00,delivered,processing,paypal,8120 Main St,Special delivery instructions,TRK607976
ORD_00281,281,2,CUST_0002,6/12/2023,2023-12-17T16:48:00.000Z,PROD_019,103,9,5,168.49,275.06,995.74,95.28,0.00,31.63,0.00,delivered,returned,credit_card,8781 Pine Rd,,TRK415994
ORD_00282,282,465,CUST_0465,2023-06-03,2023-09-12T06:52:00.000Z,PROD_045,88,6,4,490.90,174.28,989.48,287.15,0.00,2.15,0.00,pending,SHIPPED,credit_card,9951 Main St,,
ORD_00283,283,128,CUST_0128,1/7/2023,,PROD_033,30,1,2,338.49,333.30,988.82,748.45,23.65,32.44,0.00,CANCELLED,,paypal,2851 Oak Ave,,TRK195929
ORD_00284,284,476,CUST_0476,2/23/2023,2023-03-08T00:58:00.000Z,PROD_132,97,1,4,482.77,313.26,393.52,469.80,21.50,28.46,37.72,,SHIPPED,debit_card,2897 Main St,,TRK827491
ORD_00285,285,62,CUST_0062,12/22/2023,2023-11-17T13:44:00.000Z,PROD_189,81,3,2,345.27,135.46,639.99,723.47,13.38,17.73,0.00,,delivered,paypal,6395 Main St,,TRK114495
ORD_00286,286,467,CUST_0467,7/13/2023,,PROD_089,174,9,5,54.37,259.28,408.04,470.49,6.03,2.34,8.40,,returned,cash,9656 Main St,Special delivery instructions,TRK370687
ORD_00287,287,447,CUST_0447,2023-06-04,2023-03-20T01:49:00.000Z,PROD_123,123,7,1,220.11,394.22,260.94,567.13,23.84,21.36,0.00,pending,CANCELLED,bank_transfer,243 Oak Ave,Special delivery instructions,TRK887798
ORD_00288,288,138,CUST_0138,7/6/2023,2023-11-14T21:25:00.000Z,PROD_062,147,6,3,484.33,257.49,996.42,329.78,9.85,17.95,37.05,returned,CANCELLED,cash,258 Oak Ave,,
ORD_00289,289,151,CUST_0151,4/21/2023,2023-11-25T12:15:00.000Z,PROD_074,56,3,1,479.50,376.87,1000.30,453.97,0.00,42.78,47.47,returned,returned,bank_transfer,4364 Main St,,TRK665656
ORD_00290,290,27,CUST_0027,,2023-03-11T00:18:00.000Z,PROD_048,4,5,4,156.28,409.56,69.96,94.23,7.13,19.51,0.00,pending,,credit_card,3806 Pine Rd,,
ORD_00291,291,155,CUST_0155,2023-12-18,2023-04-30T23:21:00.000Z,PROD_023,95,4,1,347.77,230.16,353.81,135.95,10.35,19.65,0.00,pending,returned,credit_card,8661 Main St,,TRK172389
ORD_00292,292,328,CUST_0328,2023-12-21,2023-08-12T05:16:00.000Z,PROD_082,95,10,5,186.13,252.48,786.17,774.07,0.00,36.33,0.00,processing,SHIPPED,paypal,7281 Main St,Special delivery instructions,
ORD_00293,293,106,CUST_0106,4/11/2023,2023-03-24T22:13:00.000Z,PROD_067,49,6,5,410.49,138.62,584.80,142.96,20.32,36.12,0.00,processing,processing,paypal,5496 Pine Rd,,TRK251090
ORD_00294,294,117,CUST_0117,2/25/2023,2023-04-12T09:56:00.000Z,PROD_190,16,2,3,223.23,296.58,358.04,639.86,14.90,38.17,0.00,processing,SHIPPED,bank_transfer,9570 Oak Ave,,TRK490608
ORD_00295,295,297,CUST_0297,2/14/2023,2023-06-03T18:11:00.000Z,PROD_183,120,7,5,156.39,352.05,226.66,290.80,13.29,27.15,46.29,,,credit_card,8172 Oak Ave,Special delivery instructions,
ORD_00296,296,229,CUST_0229,11/5/2023,2023-09-20T12:32:00.000Z,PROD_106,10,1,3,244.54,414.77,72.74,795.63,16.79,12.02,41.65,processing,CANCELLED,paypal,7428 Pine Rd,,TRK758636
ORD_00297,297,84,CUST_0084,,2023-09-09T15:38:00.000Z,PROD_036,88,5,4,13.24,131.69,249.60,411.63,22.18,28.46,0.00,,processing,debit_card,5096 Main St,,TRK702550
ORD_00298,298,455,CUST_0455,4/25/2023,2023-01-17T19:30:00.000Z,PROD_143,136,1,1,472.92,175.59,1045.12,712.26,22.38,7.80,0.00,pending,delivered,bank_transfer,5612 Pine Rd,,
ORD_00299,299,91,CUST_0091,2023-07-01,2023-06-14T15:49:00.000Z,PROD_015,116,4,1,374.13,235.12,694.89,77.39,0.00,29.80,0.00,returned,delivered,paypal,9845 Oak Ave,,TRK482728
ORD_00300,300,480,CUST_0480,11/28/2023,2023-03-15T21:17:00.000Z,PROD_021,150,1,5,478.86,126.66,668.69,692.42,10.33,19.99,0.00,SHIPPED,returned,paypal,4683 Pine Rd,,TRK350600
ORD_00301,301,288,CUST_0288,2023-05-02,2023-06-04T03:04:00.000Z,PROD_053,142,7,1,379.56,119.61,325.67,109.11,0.00,9.92,4.89,delivered,delivered,bank_transfer,5736 Main St,,
ORD_00302,302,39,CUST_0039,2023-08-24,2023-06-16T12:37:00.000Z,PROD_115,52,4,4,387.78,249.99,431.12,629.02,9.50,51.37,38.66,pending,,debit_card,5234 Main St,,TRK715836
ORD_00303,303,324,CUST_0324,8/6/2023,2023-03-24T17:11:00.000Z,PROD_057,50,10,5,168.71,292.28,847.13,78.07,0.00,38.36,0.00,SHIPPED,CANCELLED,bank_transfer,5908 Oak Ave,,TRK540810
ORD_00304,304,444,CUST_0444,12/9/2023,,PROD_011,129,3,4,16.40,205.42,666.25,547.81,0.00,35.51,10.83,returned,SHIPPED,debit_card,560 Main St,,TRK544505
ORD_00305,305,150,CUST_0150,7/3/2023,,PROD_195,122,1,3,220.80,306.54,942.20,636.85,12.14,46.82,40.49,SHIPPED,SHIPPED,paypal,2943 Main St,Special delivery instructions,TRK445722
ORD_00306,306,376,CUST_0376,8/20/2023,2023-01-19T00:25:00.000Z,PROD_121,49,4,3,444.74,206.98,394.54,319.33,14.18,7.19,0.00,pending,delivered,paypal,3317 Oak Ave,,TRK300807
ORD_00307,307,254,CUST_0254,2023-07-21,2023-01-19T00:38:00.000Z,PROD_044,180,10,1,467.94,309.07,500.07,567.61,0.00,2.02,0.00,returned,,paypal,6690 Oak Ave,,
ORD_00308,308,440,CUST_0440,4/21/2023,2023-08-23T12:56:00.000Z,PROD_141,196,8,3,238.87,118.15,892.91,270.80,9.38,23.98,0.00,returned,CANCELLED,paypal,6975 Main St,Special delivery instructions,
ORD_00309,309,477,CUST_0477,7/23/2023,2023-06-11T12:37:00.000Z,PROD_182,153,10,4,408.97,22.15,641.90,145.90,8.34,4.84,10.43,processing,returned,cash,8026 Oak Ave,,TRK599247
ORD_00310,310,82,CUST_0082,2023-09-14,2023-04-24T13:35:00.000Z,PROD_081,138,2,1,203.88,306.47,762.68,579.48,0.00,40.81,3.36,pending,CANCELLED,paypal,5439 Pine Rd,,TRK940981
ORD_00311,311,242,CUST_0242,2023-10-19,,PROD_065,35,4,5,368.08,282.74,843.76,157.75,22.52,44.32,38.52,pending,processing,debit_card,3784 Main St,,TRK906057
ORD_00312,312,322,CUST_0322,12/15/2023,,PROD_124,106,4,3,154.19,357.78,300.04,105.09,8.06,24.28,21.98,returned,SHIPPED,cash,2033 Oak Ave,,
ORD_00313,313,214,CUST_0214,2023-02-19,2023-10-02T03:33:00.000Z,PROD_023,185,6,4,344.90,338.12,835.51,420.57,23.46,29.81,44.39,delivered,CANCELLED,paypal,966 Main St,,TRK295448
ORD_00314,314,90,CUST_0090,2023-08-19,,PROD_082,155,1,2,224.00,363.87,551.59,260.37,23.35,7.98,40.90,CANCELLED,CANCELLED,paypal,5027 Oak Ave,,
ORD_00315,315,101,CUST_0101,3/12/2023,2023-07-15T11:54:00.000Z,PROD_038,6,10,3,360.51,232.28,937.85,315.03,17.40,33.74,23.77,pending,delivered,bank_transfer,5723 Oak Ave,,
ORD_00316,316,75,CUST_0075,,,PROD_034,163,10,1,237.59,184.23,1044.04,361.21,0.00,24.02,0.00,SHIPPED,processing,paypal,1075 Main St,,TRK668780
ORD_00317,317,222,CUST_0222,2023-06-20,2023-03-24T02:15:00.000Z,PROD_177,8,10,4,395.29,290.46,660.78,517.73,12.87,17.80,0.00,SHIPPED,,bank_transfer,5222 Oak Ave,,TRK933551
ORD_00318,318,34,CUST_0034,3/15/2023,2023-04-10T06:35:00.000Z,PROD_097,29,2,1,243.04,250.94,997.24,361.96,7.85,5.63,35.98,delivered,returned,credit_card,2070 Pine Rd,Special delivery instructions,
ORD_00319,319,481,CUST_0481,10/12/2023,2023-02-07T21:35:00.000Z,PROD_196,169,3,2,107.28,125.47,872.40,784.68,14.35,17.60,19.82,CANCELLED,,bank_transfer,275 Main St,Special delivery instructions,TRK547584
ORD_00320,320,14,CUST_0014,2/3/2023,2023-09-27T06:55:00.000Z,PROD_042,3,10,5,254.66,182.10,360.02,200.47,19.65,29.56,0.00,SHIPPED,SHIPPED,bank_transfer,2247 Pine Rd,Special delivery instructions,
ORD_00321,321,59,CUST_0059,3/14/2023,2023-02-27T10:52:00.000Z,PROD_016,148,6,5,347.28,152.00,761.71,803.14,7.21,43.12,0.00,returned,pending,bank_transfer,9909 Main St,,TRK340458
ORD_00322,322,246,CUST_0246,1/26/2023,,PROD_188,27,4,2,365.88,97.21,875.70,464.12,0.00,40.29,35.52,pending,pending,credit_card,6231 Main St,Special delivery instructions,TRK498089
ORD_00323,323,172,CUST_0172,7/25/2023,2023-11-11T21:04:00.000Z,PROD_028,57,10,1,42.02,296.34,187.98,432.70,21.18,35.82,0.00,,SHIPPED,cash,22 Main St,,
ORD_00324,324,106,CUST_0106,3/19/2023,2023-04-26T11:38:00.000Z,PROD_013,5,2,2,164.25,166.13,665.36,792.76,0.00,40.70,0.00,returned,returned,credit_card,5308 Pine Rd,,
ORD_00325,325,3,CUST_0003,4/26/2023,2023-05-03T13:48:00.000Z,PROD_057,130,1,2,165.87,333.72,270.92,244.25,0.00,28.10,0.00,CANCELLED,,bank_transfer,9303 Pine Rd,Special delivery instructions,TRK901805
ORD_00326,326,394,CUST_0394,4/13/2023,2023-09-15T03:50:00.000Z,PROD_156,123,3,2,368.14,78.93,654.73,708.76,19.46,25.75,32.51,SHIPPED,CANCELLED,credit_card,998 Main St,,
ORD_00327,327,392,CUST_0392,8/11/2023,,PROD_091,80,5,1,225.44,65.90,858.56,592.47,0.00,19.77,0.00,pending,CANCELLED,debit_card,1882 Main St,,TRK380181
ORD_00328,328,194,CUST_0194,4/1/2023,2023-08-04T16:36:00.000Z,PROD_181,33,4,2,473.43,230.72,945.80,817.08,0.00,11.92,19.53,processing,,credit_card,2555 Pine Rd,,TRK232209
ORD_00329,329,50,CUST_0050,2/19/2023,2023-07-18T07:59:00.000Z,PROD_100,177,10,1,92.81,114.25,223.01,124.64,6.95,36.30,7.76,,pending,paypal,489 Pine Rd,,
ORD_00330,330,113,CUST_0113,11/24/2023,2023-08-10T08:57:00.000Z,PROD_166,167,9,3,463.50,325.08,395.72,108.75,0.00,17.03,10.87,pending,SHIPPED,credit_card,4798 Oak Ave,Special delivery instructions,TRK928977
ORD_00331,331,493,CUST_0493,,2023-09-21T10:44:00.000Z,PROD_178,180,10,3,351.09,245.21,292.04,730.44,23.01,44.03,0.00,SHIPPED,pending,credit_card,2688 Oak Ave,,TRK233923
ORD_00332,332,111,CUST_0111,2023-04-16,2023-05-20T09:57:00.000Z,PROD_040,24,7,5,65.84,214.16,78.85,382.67,17.98,10.32,0.00,delivered,processing,paypal,4240 Oak Ave,Special delivery instructions,TRK755457
ORD_00333,333,463,CUST_0463,2023-09-17,,PROD_173,87,3,4,489.22,274.65,447.16,96.95,7.92,24.88,0.00,processing,delivered,paypal,9463 Main St,,
ORD_00334,334,139,CUST_0139,,2023-05-15T13:39:00.000Z,PROD_052,159,9,3,413.49,369.01,523.90,521.07,22.11,16.18,0.00,processing,,debit_card,2246 Main St,Special delivery instructions,
ORD_00335,335,495,CUST_0495,6/4/2023,2023-11-17T00:22:00.000Z,PROD_039,195,10,5,459.77,195.11,729.18,132.94,0.00,3.74,0.00,returned,SHIPPED,bank_transfer,905 Main St,,TRK851837
ORD_00336,336,123,CUST_0123,12/20/2023,2023-07-12T13:09:00.000Z,PROD_105,78,6,5,371.10,216.05,523.36,747.89,14.81,17.28,42.41,delivered,processing,paypal,8772 Oak Ave,,
ORD_00337,337,223,CUST_0223,1/8/2023,,PROD_119,199,8,4,125.19,106.15,238.42,303.83,0.00,24.63,5.25,returned,processing,debit_card,2786 Oak Ave,,TRK685412
ORD_00338,338,260,CUST_0260,2023-12-05,2023-05-07T06:40:00.000Z,PROD_036,122,4,2,74.94,42.55,289.22,630.36,5.10,42.57,0.00,SHIPPED,returned,paypal,9696 Pine Rd,,TRK645869
ORD_00339,339,287,CUST_0287,2023-11-19,2023-11-19T21:22:00.000Z,PROD_154,70,6,5,73.39,197.72,211.63,711.62,0.00,23.01,18.62,CANCELLED,pending,cash,86 Pine Rd,,TRK961157
ORD_00340,340,289,CUST_0289,2023-03-22,2023-08-19T05:58:00.000Z,PROD_033,165,9,5,221.43,121.78,182.14,398.93,0.00,18.54,16.69,processing,pending,bank_transfer,1711 Oak Ave,,TRK563613
ORD_00341,341,371,CUST_0371,10/26/2023,2023-12-25T04:03:00.000Z,PROD_136,25,9,4,90.64,277.68,1024.54,429.50,12.62,8.20,28.43,CANCELLED,,debit_card,5880 Main St,,TRK494403
ORD_00342,342,475,CUST_0475,3/17/2023,2023-01-24T10:05:00.000Z,PROD_034,128,2,1,145.42,413.14,742.71,160.55,0.00,16.64,0.00,CANCELLED,delivered,bank_transfer,524 Oak Ave,,TRK579509
ORD_00343,343,470,CUST_0470,8/20/2023,2023-04-17T08:20:00.000Z,PROD_176,124,5,1,365.57,387.63,773.71,170.27,0.00,48.71,0.00,pending,processing,credit_card,6828 Oak Ave,,TRK164405
ORD_00344,344,33,CUST_0033,11/26/2023,2023-05-01T15:09:00.000Z,PROD_097,124,10,5,67.69,266.67,261.17,227.09,7.39,3.83,0.00,pending,processing,cash,8111 Oak Ave,,TRK791783
ORD_00345,345,4,CUST_0004,10/20/2023,2023-05-21T06:53:00.000Z,PROD_095,4,1,1,187.26,306.85,1019.42,105.90,21.17,26.89,0.00,processing,,paypal,296 Pine Rd,,TRK575644
ORD_00346,346,369,CUST_0369,2023-08-15,2023-10-04T16:12:00.000Z,PROD_139,148,5,3,110.53,253.72,514.33,633.70,0.00,2.90,41.24,delivered,delivered,credit_card,149 Main St,Special delivery instructions,TRK763978
ORD_00347,347,30,CUST_0030,2023-05-10,2023-09-25T08:54:00.000Z,PROD_132,161,4,1,251.43,20.07,431.01,643.52,16.68,44.89,32.40,CANCELLED,returned,paypal,9606 Main St,,
ORD_00348,348,270,CUST_0270,2023-06-14,,PROD_105,129,1,4,275.54,333.24,516.47,60.55,0.00,21.46,7.52,processing,CANCELLED,debit_card,5124 Oak Ave,,TRK498227
ORD_00349,349,75,CUST_0075,2/24/2023,2023-05-13T14:32:00.000Z,PROD_069,4,2,3,70.77,220.16,364.28,581.07,17.07,12.74,35.76,returned,delivered,bank_transfer,871 Pine Rd,,
ORD_00350,350,394,CUST_0394,11/12/2023,2023-02-20T21:25:00.000Z,PROD_003,64,4,4,317.71,126.81,89.09,197.14,14.31,42.41,0.00,,delivered,bank_transfer,7505 Pine Rd,,
ORD_00351,351,468,CUST_0468,8/12/2023,2023-07-04T11:12:00.000Z,PROD_046,84,7,5,399.62,147.69,620.17,583.39,0.00,17.42,6.56,pending,returned,bank_transfer,5499 Oak Ave,,
ORD_00352,352,498,CUST_0498,3/4/2023,,PROD_183,166,7,3,190.18,131.41,292.41,787.56,0.00,50.17,11.26,,returned,paypal,1396 Oak Ave,Special delivery instructions,TRK748714
ORD_00353,353,45,CUST_0045,3/24/2023,,PROD_163,157,3,5,181.81,57.12,538.30,215.18,0.00,36.47,0.00,,pending,cash,5614 Oak Ave,,TRK333239
ORD_00354,354,387,CUST_0387,5/8/2023,,PROD_146,85,7,5,390.64,140.10,467.19,238.23,0.00,19.05,34.91,SHIPPED,processing,debit_card,169 Oak Ave,,
ORD_00355,355,318,CUST_0318,9/12/2023,2023-06-06T07:02:00.000Z,PROD_151,131,6,1,25.17,115.80,935.48,421.93,21.70,17.96,32.68,returned,pending,debit_card,2161 Main St,,TRK736890
ORD_00356,356,331,CUST_0331,,2023-07-25T19:40:00.000Z,PROD_128,129,5,2,327.33,40.00,237.11,212.62,9.41,26.23,0.00,delivered,SHIPPED,debit_card,7416 Oak Ave,,TRK934466
ORD_00357,357,279,CUST_0279,2023-10-22,2023-05-06T19:44:00.000Z,PROD_144,34,5,5,421.33,316.44,523.55,209.15,0.00,30.64,3.39,,,cash,627 Oak Ave,,
ORD_00358,358,425,CUST_0425,2023-07-07,2023-11-03T08:39:00.000Z,PROD_119,112,6,4,366.73,412.93,656.95,134.05,20.36,14.30,0.00,,CANCELLED,debit_card,9649 Oak Ave,,TRK656307
ORD_00359,359,217,CUST_0217,11/1/2023,2023-08-28T07:49:00.000Z,PROD_015,105,3,4,182.21,211.24,1004.10,455.49,5.44,48.16,48.26,,CANCELLED,cash,1760 Pine Rd,,TRK971347
ORD_00360,360,36,CUST_0036,8/15/2023,,PROD_184,172,3,4,432.68,97.42,554.36,698.82,10.17,38.05,0.00,processing,SHIPPED,bank_transfer,8655 Oak Ave,,
ORD_00361,361,17,CUST_0017,2023-05-25,2023-12-18T05:39:00.000Z,PROD_186,113,6,3,423.66,349.59,658.78,340.52,7.56,41.96,39.95,delivered,,credit_card,6252 Oak Ave,,TRK348913
ORD_00362,362,237,CUST_0237,11/13/2023,2023-10-08T15:40:00.000Z,PROD_190,29,2,4,488.18,97.98,99.62,315.35,16.48,31.44,25.24,processing,pending,debit_card,2804 Pine Rd,,TRK189412
ORD_00363,363,421,CUST_0421,2023-12-12,2023-05-06T09:26:00.000Z,PROD_109,54,2,5,441.18,137.05,80.03,736.11,8.94,22.47,49.27,,returned,cash,3862 Oak Ave,,TRK319917
ORD_00364,364,446,CUST_0446,2023-08-19,2023-12-22T14:59:00.000Z,PROD_084,79,4,5,132.94,200.53,965.48,454.57,18.48,7.82,0.00,returned,CANCELLED,bank_transfer,9241 Pine Rd,Special delivery instructions,
ORD_00365,365,298,CUST_0298,10/24/2023,2023-06-17T12:39:00.000Z,PROD_031,52,4,1,193.15,57.60,716.62,310.55,22.18,30.28,0.00,CANCELLED,delivered,paypal,3944 Main St,,
ORD_00366,366,259,CUST_0259,2023-06-23,2023-06-11T01:03:00.000Z,PROD_080,81,4,5,393.18,35.74,607.07,212.18,8.66,37.39,0.00,pending,,credit_card,2136 Main St,,TRK810505
ORD_00367,367,456,CUST_0456,2023-03-13,2023-08-16T23:11:00.000Z,PROD_182,92,9,2,82.71,313.74,241.81,112.21,6.15,15.02,0.00,returned,SHIPPED,debit_card,4654 Pine Rd,,
ORD_00368,368,195,CUST_0195,4/10/2023,,PROD_062,99,2,5,350.78,142.15,639.33,533.60,19.45,33.69,0.00,SHIPPED,pending,paypal,6433 Main St,,TRK339305
ORD_00369,369,310,CUST_0310,5/2/2023,,PROD_080,126,3,4,281.52,323.01,375.42,699.91,19.82,36.71,0.00,SHIPPED,processing,debit_card,581 Pine Rd,Special delivery instructions,
ORD_00370,370,91,CUST_0091,3/5/2023,2023-02-22T19:13:00.000Z,PROD_129,8,4,5,289.18,207.89,310.04,674.32,6.27,48.51,0.00,SHIPPED,CANCELLED,cash,7646 Oak Ave,,TRK728256
ORD_00371,371,467,CUST_0467,7/21/2023,2023-01-16T01:54:00.000Z,PROD_027,112,10,2,310.93,361.51,625.88,195.24,0.00,28.94,7.71,SHIPPED,CANCELLED,cash,3685 Main St,,TRK884805
ORD_00372,372,354,CUST_0354,2023-11-23,2023-10-16T02:17:00.000Z,PROD_062,169,7,4,251.52,249.52,707.38,298.94,0.00,43.84,0.00,delivered,returned,bank_transfer,5034 Oak Ave,,
ORD_00373,373,59,CUST_0059,5/1/2023,2023-10-19T03:00:00.000Z,PROD_105,114,8,1,210.48,305.91,102.21,554.13,15.57,39.63,37.46,delivered,delivered,cash,3787 Main St,Special delivery instructions,TRK699196
ORD_00374,374,163,CUST_0163,2023-02-17,2023-12-25T21:59:00.000Z,PROD_089,2,4,4,293.05,370.87,868.79,639.99,13.96,44.36,0.00,,returned,debit_card,8403 Pine Rd,,
ORD_00375,375,83,CUST_0083,9/1/2023,2023-07-27T09:15:00.000Z,PROD_078,200,3,1,75.71,132.11,59.00,63.14,20.89,22.10,0.00,returned,returned,bank_transfer,3682 Main St,,TRK593919
ORD_00376,376,245,CUST_0245,2023-04-06,2023-04-02T01:35:00.000Z,PROD_059,49,7,1,222.52,263.50,619.67,362.17,16.60,15.25,0.00,processing,CANCELLED,cash,8209 Oak Ave,,TRK749747
ORD_00377,377,208,CUST_0208,,2023-12-12T10:01:00.000Z,PROD_015,38,6,5,100.17,188.95,314.55,224.06,0.00,10.94,0.00,pending,returned,cash,4228 Pine Rd,,
ORD_00378,378,424,CUST_0424,,2023-05-20T10:16:00.000Z,PROD_055,37,7,4,23.58,21.57,704.58,236.93,18.31,22.34,0.00,,returned,bank_transfer,224 Pine Rd,,TRK212984
ORD_00379,379,54,CUST_0054,12/27/2023,2023-09-11T21:22:00.000Z,PROD_167,6,5,4,347.25,395.29,1042.31,517.01,21.15,9.02,0.00,CANCELLED,delivered,debit_card,7163 Main St,Special delivery instructions,TRK190359
ORD_00380,380,143,CUST_0143,4/24/2023,,PROD_101,177,3,4,84.76,225.45,989.11,61.92,6.66,48.83,5.76,SHIPPED,returned,debit_card,5883 Pine Rd,,TRK187123
ORD_00381,381,54,CUST_0054,2/18/2023,2023-07-12T22:38:00.000Z,PROD_103,165,6,4,488.30,157.34,512.59,749.99,16.33,29.44,0.00,,,cash,7782 Pine Rd,,TRK446399
ORD_00382,382,55,CUST_0055,2023-03-27,2023-05-07T06:07:00.000Z,PROD_065,125,6,5,168.89,104.76,853.02,181.07,15.68,37.62,0.00,pending,SHIPPED,bank_transfer,4186 Pine Rd,Special delivery instructions,
ORD_00383,383,210,CUST_0210,,2023-07-18T17:58:00.000Z,PROD_122,162,1,3,300.64,207.46,860.30,785.79,20.38,39.01,38.08,CANCELLED,returned,credit_card,8549 Oak Ave,Special delivery instructions,
ORD_00384,384,310,CUST_0310,2023-03-20,2023-12-03T06:29:00.000Z,PROD_171,19,6,4,166.38,329.91,1014.85,769.52,9.28,31.27,32.36,returned,,credit_card,3019 Main St,,
ORD_00385,385,376,CUST_0376,10/6/2023,,PROD_028,51,7,1,283.80,271.29,338.57,566.06,11.92,17.18,3.35,processing,SHIPPED,credit_card,7083 Main St,,
ORD_00386,386,357,CUST_0357,2023-07-25,,PROD_051,127,2,1,136.57,232.36,403.75,221.38,7.23,5.17,1.06,SHIPPED,,paypal,6185 Oak Ave,,TRK935987
ORD_00387,387,172,CUST_0172,,2023-03-03T17:36:00.000Z,PROD_015,39,6,1,317.65,340.55,200.30,280.28,10.64,37.44,7.93,pending,pending,debit_card,7869 Oak Ave,Special delivery instructions,TRK472679
ORD_00388,388,15,CUST_0015,2023-05-20,2023-11-02T05:58:00.000Z,PROD_047,142,6,5,415.91,281.00,522.78,617.31,0.00,31.20,0.00,,processing,credit_card,7671 Pine Rd,Special delivery instructions,TRK488970
